x,y
454,215
454,216
454,217
454,218
454,219
454,220
454,221
454,222
454,223
454,224
454,225
454,226
454,227
454,228
454,229
454,230
454,231
454,232
454,233
454,234
454,235
454,236
454,237
454,238
454,239
454,240
454,241
454,242
454,243
454,244
454,245
454,246
454,247
454,248
454,249
454,250
454,251
454,252
454,253
454,254
454,255
454,256
454,257
454,258
454,259
454,260
454,261
454,262
454,263
454,264
454,265
454,266
454,267
454,268
454,269
454,270
454,271
454,272
455,272
456,272
457,272
458,272
458,273
459,273
459,274
459,275
459,276
459,277
459,278
459,279
459,280
459,281
459,282
459,283
459,284
459,285
459,286
459,287
459,288
459,289
459,290
459,291
459,292
459,293
459,294
459,295
459,296
459,297
459,298
459,299
459,300
459,301
459,302
459,303
460,303
461,303
462,303
463,303
464,303
465,303
466,303
467,303
468,303
469,303
470,303
471,303
472,303
473,303
474,303
475,303
476,303
477,303
478,303
479,303
480,303
481,303
482,303
483,303
484,303
485,303
486,303
486,304
487,304
488,304
488,305
488,306
488,307
488,308
488,309
488,310
488,311
488,312
488,313
488,314
488,315
488,316
488,317
488,318
488,319
488,320
488,321
488,322
488,323
488,324
488,325
488,326
488,327
488,328
488,329
488,330
488,331
488,332
488,333
488,334
488,335
488,336
488,337
488,338
488,339
488,340
488,341
488,342
488,343
488,344
488,345
488,346
488,347
488,348
488,349
488,350
488,351
488,352
488,353
489,353
490,353
491,353
492,353
493,353
494,353
495,353
495,354
495,355
495,356
495,357
495,358
495,359
495,360
495,361
495,362
495,363
495,364
495,365
495,366
495,367
495,368
495,369
495,370
495,371
495,372
495,373
495,374
495,375
495,376
495,377
495,378
495,379
495,380
495,381
495,382
495,383
496,383
497,383
498,383
499,383
500,383
501,383
502,383
503,383
504,383
505,383
506,383
507,383
508,383
509,383
510,383
511,383
511,384
511,385
511,386
511,387
511,388
511,389
511,390
511,391
511,392
511,393
511,394
511,395
511,396
511,397
511,398
511,399
511,400
511,401
511,402
511,403
511,404
511,405
511,406
511,407
511,408
511,409
511,410
511,411
511,412
511,413
511,414
511,415
511,416
511,417
511,418
511,419
511,420
511,421
511,422
511,423
511,424
511,425
511,426
511,427
511,428
511,429
511,430
511,431
511,432
511,433
511,434
511,435
511,436
511,437
511,438
511,439
511,440
511,441
511,442
511,443
511,444
511,445
511,446
511,447
511,448
511,449
511,450
511,451
511,452
511,453
511,454
511,455
511,456
511,457
511,458
511,459
511,460
511,461
511,462
511,463
511,464
511,465
511,466
511,467
511,468
511,469
511,470
511,471
511,472
511,473
511,474
511,475
511,476
511,477
511,478
511,479
511,480
511,481
511,482
511,483
511,484
511,485
511,486
511,487
511,488
511,489
511,490
511,491
511,492
511,493
511,494
511,495
511,496
511,497
511,498
511,499
511,500
511,501
511,502
511,503
511,504
511,505
511,506
511,507
511,508
511,509
511,510
511,511
